,User-ID,BookID,Book-Rating
178556,51913,poetryforcatsthedefinitiveanthologyofdistinguishedfelineverse,9
178557,51913,theenchantedcat,9
178558,51913,acat,9
178559,47905,glasshouses,5
178561,24597,iflifeisabowlofcherrieswhatamidoinginthepits,9
178563,707,citizensachronicleofthefrenchrevolution,5
178564,707,billybathgate,5
178565,708,themanwhokilledthedeer,7
178566,54812,dolphinluck,8
178567,54812,lovemustbetough,7
178568,1511,thehitchhikersguidetothegalaxy,9
178569,13907,thehitchhikersguidetothegalaxy,10
178571,25677,thehitchhikersguidetothegalaxy,10
178574,52790,thehitchhikersguidetothegalaxy,10
178575,56406,thehitchhikersguidetothegalaxy,9
178577,72145,thehitchhikersguidetothegalaxy,7
178579,78312,thehitchhikersguidetothegalaxy,10
178581,92329,thehitchhikersguidetothegalaxy,10
178582,92329,morningisalongtimecoming,8
178584,105655,thehitchhikersguidetothegalaxy,8
178585,119415,thehitchhikersguidetothegalaxy,10
178586,120677,thehitchhikersguidetothegalaxy,8
178587,139796,thehitchhikersguidetothegalaxy,5
178590,176159,thehitchhikersguidetothegalaxy,5
178591,196688,thehitchhikersguidetothegalaxy,7
178594,221198,thehitchhikersguidetothegalaxy,10
178599,64537,thepoisonwoodbible,9
178600,77072,themermaidssinging,9
178601,77072,thecollector,10
178602,77072,thewaves,8
178603,77072,presidentialanecdotes,7
178604,93194,schindlerslist,8
178605,106891,theireyeswerewatchinggod,7
178607,238387,jamesherriotsfavoritedogstories,8
178608,262347,thelist,8
178610,190709,thedarwinawardsevolutioninaction,10
178613,80583,whyiamnotachristian,5
178616,15156,revolutionfromwithinabookofselfesteem,10
178618,92142,catandmouse,8
178619,92142,catandmouse,8
178620,94999,primetime,9
178624,119748,fallstheshadow,7
178626,266580,beloved,7
178629,192022,thesilverwolf,7
178635,206171,catchaser,8
178636,206171,catchaser,8
178637,206171,thebridemaker,7
178639,225721,digitalbiology,9
178641,249912,awakening,6
178643,2632,shewhoremembers,5
178644,7253,shetlandsummer,4
178645,167863,thetalisman,9
178646,35073,thebearandthedragon,7
178647,40104,thebearandthedragon,8
178649,77735,thebearandthedragon,6
178650,82653,thebearandthedragon,9
178651,117306,thebearandthedragon,10
178656,264137,patriotgames,6
178657,203981,palehorsecoming,8
178658,127048,leadershipsecretsofattilathehun,7
178662,31820,charmingbilly,6
178666,88160,charmingbilly,8
178667,141974,charmingbilly,7
178668,144691,charmingbilly,7
178670,184421,charmingbilly,6
178673,184699,themindsofbillymilligan,9
178674,184699,lisabrightanddark,8
178677,243917,charmingbilly,8
178678,243917,bravenewworld,6
178679,243917,forwhomthebelltolls,9
178680,254485,charmingbilly,6
178681,259466,charmingbilly,8
178682,150973,ruth,8
178684,150973,dictionaryofwordoriginsahistoryofthewordsexpressionsandclichesweuse,8
178686,159295,atlantisfound,5
178688,202528,upcountry,10
178692,253476,iflookscouldkill,9
178697,124841,areporterslife,8
178698,133612,areporterslife,8
178699,166793,areporterslife,8
178700,178613,areporterslife,7
178701,739,jacobmarleyschristmascarol,9
178702,151476,madeinamerica,7
178706,79525,bravenewworld,8
178712,7050,ariana,7
178715,29975,themothmanprophecies,8
178716,49531,themothmanprophecies,5
178718,136290,themothmanprophecies,8
178720,182576,themothmanprophecies,10
178721,184241,themothmanprophecies,5
178722,253516,themothmanprophecies,7
178723,155122,finalstand,8
178724,155122,kingdomofcages,7
178726,744,someoneinthehouse,7
178727,744,intothedarkness,8
178729,268474,comstocklode,10
178733,236237,onehitwonderland,8
178739,92851,eighttalesofterror,8
178740,92851,thehitchhikersguidetothegalaxy,9
178742,125274,siddhartha,10
178746,60190,thesmokejumper,9
178747,64145,thesmokejumper,8
178748,78738,thesmokejumper,8
178750,82483,thesmokejumper,10
178753,127237,thesmokejumper,5
178754,145074,thesmokejumper,5
178755,149187,thesmokejumper,8
178756,185374,thesmokejumper,8
178757,185374,theswitch,9
178760,234511,coyoteblue,8
178762,274525,thesmokejumper,6
178763,120137,theinvisiblemandoverthrifteditions,7
178765,120137,thethirdman,9
178771,89134,thesourceofmagic,10
178772,98943,belgaraththesorcerer,8
178773,98943,methuselahschildren,8
178775,98943,assignmentineternity,7
178776,196658,sourceofmagicxanthnovelspaperback,5
178778,83842,invisibleman,9
178779,83842,thecryingoflot49,10
178780,83842,mythologies,7
178781,219722,whenamigoingtobehappyhowtobreaktheemotionalbadhabitsthatmakeyoumiserable,8
178783,127615,thebonfireofthevanities,7
178784,241405,thebooksinmylife,9
178785,241405,tropicofcapricorn,10
178786,52377,patternrecognition,8
178792,207058,slaughterhousefive,6
178798,217130,endlesslove,3
178799,217130,tuneintomorrow,5
178802,77557,wherethesidewalkendspoemsanddrawings,9
178804,218932,wherethesidewalkendspoemsanddrawings,8
178805,7084,thegrapesofwrath,10
178806,7084,bridgetjonessdiary,10
178807,19010,thegrapesofwrath,10
178809,114856,thegrapesofwrath,10
178814,215562,theessentialbeagleessentialhowell,9
178816,251373,thegrapesofwrath,10
178817,13435,ironweed,7
178821,256765,theloveofagoodwomanstories,10
178822,256765,theemigrants,10
178823,256765,atimetobeborn,10
178824,256765,theaztectreasurehousenewandselectedessays,10
178825,112616,thevoyageofthenarwhal,8
178826,268556,worldordersoldandnew,7
178827,155840,loverboy,7
178830,24603,onehundredyearsofsolitude,10
178831,24603,onehundredyearsofsolitude,10
178832,27141,onehundredyearsofsolitude,10
178833,27141,onehundredyearsofsolitude,10
178836,54752,onehundredyearsofsolitude,10
178837,54752,onehundredyearsofsolitude,10
178838,95653,onehundredyearsofsolitude,10
178839,95653,onehundredyearsofsolitude,10
178843,97122,illusionstheadventuresofareluctantmessiah,5
178844,108855,onehundredyearsofsolitude,10
178845,108855,onehundredyearsofsolitude,10
178849,145806,onehundredyearsofsolitude,9
178850,145806,onehundredyearsofsolitude,9
178851,146019,onehundredyearsofsolitude,9
178852,146019,onehundredyearsofsolitude,9
178854,180416,onehundredyearsofsolitude,10
178855,180416,onehundredyearsofsolitude,10
178856,235019,onehundredyearsofsolitude,10
178857,235019,onehundredyearsofsolitude,10
178858,263101,onehundredyearsofsolitude,10
178859,263101,onehundredyearsofsolitude,10
178860,46829,outlander,10
178861,47411,thedancingwulimastersanoverviewofthenewphysics,3
178862,47411,johnnygothisgun,9
178863,47411,silentspring,8
178864,47411,theplaniversecomputercontactwithatwodimensionalworld,7
178866,21274,jitterbugperfume,8
178867,54970,jitterbugperfume,9
178869,171720,jitterbugperfume,8
178870,177337,jitterbugperfume,10
178871,256496,jitterbugperfume,8
178872,269677,jitterbugperfume,9
178873,17542,thememoirsofcleopatraanovel,8
178874,100852,deamorydesombra,4
178879,12630,invisibleman,10
178886,89276,invisibleman,5
178887,183730,invisibleman,7
178888,183730,theeuropeans,5
178889,183730,thestructureofscientificrevolutions,8
178890,183730,paintersonpainting,8
178892,246558,borstalboy,8
178894,247825,invisibleman,7
178895,247825,thefourloves,7
178896,255761,invisibleman,5
178897,266009,invisibleman,9
178898,266009,blacklikeme,10
178899,63925,annefrankthediaryofayounggirl,7
178902,230950,thegreatgatsby,10
178903,253990,lessthanzero,9
178904,131942,stonesfromtheriver,8
178906,258905,stonesfromtheriver,5
178907,111434,revelationsdiariesofwomen,8
178908,111434,lustforlife,8
178909,270714,onbecominganovelist,5
178911,78880,theneverendingstory,5
178912,78880,napoleonhillspositiveactionplan365meditationsformakingeachdayasuccess,8
178913,187397,allheeverwanted,7
178914,216306,dreamislandmedievaltrilogy,8
178915,44597,vittoriothevampirenewtalesofthevampires,8
178917,271013,vittoriothevampirenewtalesofthevampires,7
178920,174876,warningsigns,9
178921,174876,paradiselost,9
178922,202790,ascensionwatertrilogybook1,9
178923,40604,4blondes,8
178925,178348,itsnotaboutthebikemyjourneybacktolife,4
178929,46186,theworstdayofmylifesofar,7
178932,107726,thegiver,9
178933,107726,wearewitnessesfivediariesofteenagerswhodiedintheholocaust,8
178934,116179,strangerinastrangeland,8
178936,266940,illusionstheadventuresofareluctantmessiah,8
178937,266940,dangerousangelstheweetziebatbooks,10
178938,266940,thesilvercrown,5
178942,55641,bookbusinesspublishingpastpresentandfuture,9
178943,210141,ontheroad,10
178945,210399,godblessyoumrrosewaterorpearlsbeforeswine,10
178947,182879,catalyst,5
178948,1504,jurassicpark,8
178949,14783,jurassicpark,9
178950,20015,jurassicpark,8
178954,27560,jurassicpark,7
178955,29512,jurassicpark,9
178956,31424,jurassicpark,5
178957,31424,wetheliving,6
178958,31889,jurassicpark,8
178959,33148,jurassicpark,5
178960,37987,jurassicpark,8
178961,56378,jurassicpark,8
178962,67091,jurassicpark,10
178963,78540,jurassicpark,7
178964,81646,jurassicpark,8
178966,102027,jurassicpark,9
178967,110528,jurassicpark,9
178968,110905,jurassicpark,7
178970,115350,jurassicpark,9
178971,127583,jurassicpark,7
178973,135359,jurassicpark,9
178975,145459,jurassicpark,5
178976,145885,jurassicpark,10
178978,145885,forrestgump,9
178979,149712,jurassicpark,7
178980,175216,jurassicpark,10
178982,204982,jurassicpark,8
178985,217526,jurassicpark,10
178986,217526,stargate,10
178989,240486,jurassicpark,7
178990,242091,jurassicpark,7
178991,242091,ontheroad,8
178992,245224,jurassicpark,6
178994,250078,jurassicpark,8
178995,250078,rendezvouswithrama,10
178999,271020,masterofdesire,9
179000,81404,killingmisterwatson,10
179008,65171,bridgetoterabithia,8
179010,82776,bridgetoterabithia,10
179011,82776,thesearch,7
179012,105926,bridgetoterabithia,10
179015,163666,bridgetoterabithia,9
179016,181322,bridgetoterabithia,6
179017,209818,bridgetoterabithia,9
179018,231136,bridgetoterabithia,10
179022,180754,thecastleintheattic,7
179023,180754,thewish,6
179024,266288,thevoyagesofdoctordolittle,8
179025,25604,godonaharleyaspiritualfable,8
179028,25604,refugeebioofaspacetyrantvol1,8
179030,57863,ghostridertravelsonthehealingroad,4
179034,250899,russianjournal,7
179035,24385,everylivingthing,10
179036,215288,everylivingthing,10
179039,204366,thecompletedogbookthephotographhistoryandofficialstandardofeverybreedadmittedtoakcregistrationandtheselectiontrainingbreed,9
179040,204366,charleskuraltsamericanmoments,9
179041,206026,greeneyes,9
179042,206026,thewatersofbabylonanovelaboutlawrenceafterarabia,9
179043,206026,streetboys,9
179044,206026,outbursttoddmillsmysteries,7
179046,94201,lovecanbuildabridge,8
179048,16123,threefates,7
179049,98520,threefates,7
179050,98520,dreamcountry,8
179051,98520,theprincess,8
179052,110910,threefates,9
179053,117486,threefates,10
179054,117486,carolinamoon,8
179055,131975,threefates,8
179057,134842,threefates,8
179058,135262,threefates,8
179059,210526,threefates,8
179062,226571,threefates,9
179064,256955,threefates,8
179065,265382,threefates,8
179069,213703,house,8
179072,213703,journey,7
179073,213703,warandremembrance,9
179076,203666,trillionairenextdoorthegreedyinvestorsguidetodaytrading,5
179083,131583,forthesakeofelena,8
179084,233848,forthesakeofelena,9
179086,90905,anneofavonlea,10
179087,90905,anneofavonlea,10
179088,90905,littlewomen,9
179089,148184,thehobbitorthereandbackagain,9
179090,203127,thehobbitorthereandbackagain,8
179093,62978,leavinghomeacollectionoflakewobegonstories,9
179096,211908,thefinishingschool,8
179097,214146,leavinghomeacollectionoflakewobegonstories,7
179099,216054,leavinghomeacollectionoflakewobegonstories,8
179100,223034,leavinghomeacollectionoflakewobegonstories,7
179101,223034,thebonfireofthevanities,8
179103,223034,samsteachyourselfxmlin21days,7
179104,223034,htmlpocketreference,8
179105,223034,millroythemagician,6
179106,223034,superlearning,7
179107,246179,leavinghomeacollectionoflakewobegonstories,10
179118,47030,artinchinaoxfordhistoryofartseries,5
179122,131039,teachingyourchildrenvalues,5
179123,131039,thenegotiatinggame,7
179124,204507,positivediscipline,10
179126,204507,petinaction,8
179130,93447,motherofpearl,5
179131,104795,motherofpearl,10
179133,104795,johnnyangel,3
179134,104795,poisonmind,9
179135,111061,motherofpearl,8
179136,214811,motherofpearl,8
179139,85280,tracks,5
179140,85280,thecustomofthecountry,5
179141,85280,thepathtoloverenewingthepowerofspiritinyourlife,5
179142,85280,picturingwill,5
179143,85280,ironwoman,5
179144,85280,mercy,5
179146,135185,tracks,6
179149,883,larrysparty,7
179150,101349,larrysparty,7
179152,117310,larrysparty,8
179153,121231,larrysparty,6
179154,192667,larrysparty,10
179155,232971,larrysparty,6
179156,232971,enduranceshackletonsincrediblevoyage,7
179157,895,thevulcanacademymurders,7
179158,128643,thevulcanacademymurders,4
179159,68067,zombieloverxanth,5
179165,67358,thegullydwarvesdragonlancelosthistoriesvol5,9
179167,150045,thestalkingmoon,8
179168,16383,angelasashes,10
179169,16383,tessofthedurbervilles,3
179171,24922,angelasashes,9
179174,39305,angelasashes,6
179175,43992,angelasashes,6
179176,45305,angelasashes,10
179178,57974,angelasashes,5
179179,64171,angelasashes,10
179181,70385,thehearing,5
179182,73815,angelasashes,8
179183,77228,angelasashes,8
179186,92454,larrysparty,8
179188,126156,angelasashes,8
179189,154112,angelasashes,9
179190,159863,angelasashes,8
179191,159863,deadfamous,8
179192,159863,apathwithheartaguidethroughtheperilsandpromisesofspirituallife,9
179194,234554,angelasashes,10
179195,235948,angelasashes,7
179196,249626,angelasashes,8
179201,28993,angelasashes,9
179202,52676,larrysparty,7
179205,58834,mirage,8
179207,145613,theacidhouse,10
179208,190292,billy,10
179210,190292,thebuddhaofsuburbia,4
179211,215097,thelastdiscoinoutermongolia,6
179215,61524,comingofageinmississippi,9
179219,105100,billy,8
179221,36718,luxandalbysignonandsavetheuniverse,6
179223,200093,theodyssey,6
179227,182025,theselfishgene,10
179229,95541,rachelstearsthespiritualjourneyofcolumbinemartyrrachelscott,8
179232,903,hamonrye,9
179233,24612,hamonrye,5
179234,24612,chatterton,8
179235,24612,acaseofcuriosities,7
179236,211491,hamonrye,7
179238,214839,deadfamous,8
179240,65735,challengerstartreknewearthbook6,6
179242,159308,lostworld,6
179245,171384,redthunder,9
179246,264462,darkangel,6
179247,59445,thegoldenballandotherstories,6
179249,123319,thekiss,7
179250,123319,runningscared,5
179253,158540,foolsparadisemarchmadnessharlequinhistoricalno307,8
179254,234788,lordoflight,7
179257,234788,friday,8
179259,234788,thegandalaracyclevolumeii,7
179261,8451,thedolphinsofpern,5
179262,68016,thedolphinsofpern,10
179267,14573,waysideschoolgetsalittlestranger,10
179268,228336,uppitywomenofshakespeareantimes,9
179270,228336,christmasinplainsmemories,9
179271,228336,christmasinplainsmemories,9
179272,228336,hallmarksoffelinitya9chickweedlanebook,10
179274,275531,underworld,9
179276,275531,sayanythingthemoviequotegamethattakesyoubacktothe80sonelineatatime,5
179277,261522,thegame,7
179278,261522,ahousecalledawfulendbookoneintheeddiedickenstrilogy,8
179280,11078,annefrankthediaryofayounggirl,10
179283,45822,annefrankthediaryofayounggirl,10
179285,45822,thepracticeofwriting,4
179286,53109,annefrankthediaryofayounggirl,10
179289,73326,questionsforthemovieanswerman,6
179290,90300,annefrankthediaryofayounggirl,10
179291,90300,onechild,10
179293,90300,gatesofparadise,10
179296,132913,annefrankthediaryofayounggirl,8
179297,143218,annefrankthediaryofayounggirl,5
179299,183508,annefrankthediaryofayounggirl,7
179300,193037,annefrankthediaryofayounggirl,10
179305,244804,ifyoucomesoftly,9
179306,244804,thepresence,10
179307,24025,lonesomedove,9
179308,51293,lonesomedove,10
179310,59938,thebourneidentity,4
179311,60412,lonesomedove,10
179312,60412,housecorrinodunehousetrilogybook3,7
179313,63490,lonesomedove,9
179314,110320,lonesomedove,8
179315,110320,aboutaboy,9
179316,112856,lonesomedove,8
179317,205660,lonesomedove,10
179320,228819,lonesomedove,10
179322,199075,foundationandearth,10
179323,199075,talesofthecthulhumythos,7
179324,199075,thenonlocaluniversethenewphysicsandmattersofthemind,4
179325,199075,warinheaven,6
179326,92759,thegreatgatsby,8
179328,130011,the158poundmarriage,3
179335,225817,irishgirlsabouttownananthologyofshortstories,7
179336,271173,thegirlsnextdoor,7
179338,94290,senseandsensibility,7
179340,255222,flowthepsychologyofoptimalexperience,10
179341,11399,theislandofthedaybefore,5
179342,11399,oxfordbookofpoetryforchildren,5
179344,109293,theislandofthedaybefore,9
179346,51941,theterribletruthaboutliberals,8
179347,123550,rain,10
179348,66661,operatinginstructionsajournalofmysonsfirstyear,8
179349,92916,operatinginstructionsajournalofmysonsfirstyear,8
179350,131217,operatinginstructionsajournalofmysonsfirstyear,10
179351,157456,operatinginstructionsajournalofmysonsfirstyear,8
179352,181330,operatinginstructionsajournalofmysonsfirstyear,10
179353,181330,ondeathanddying,10
179354,237689,operatinginstructionsajournalofmysonsfirstyear,5
179357,74871,whengodwhispersyourname,9
179360,86569,howproustcanchangeyourlifenotanovel,10
179362,163732,songbirdstrufflesandwolvesanamericannaturalistinitaly,5
179364,161577,lifetheuniverseandeverything,8
179367,161577,thehouseofthemessiahcontroversialrevelationsonthehistoricaljesus,6
179372,80601,zorbathegreek,8
179373,23634,theprophet,9
179374,23634,thebookoflaughterandforgetting,9
179375,108836,theprophet,10
179376,108836,thetelling,9
179377,108836,contact,9
179378,108836,thecompleteidiotsguidetophilosophy2ndedition,8
179379,125329,theprophet,10
179388,116669,livingdangerously,8
179390,235223,livingthemindfullife,8
179392,117676,theskepticalenvironmentalistmeasuringtherealstateoftheworld,8
179393,225453,unchainedmelanie,7
179397,273133,unchainedmelanie,5
179398,273133,swimmingpoolsunday,5
179399,273133,atclosequarters,7
179400,29541,thesubtleknifehisdarkmaterialsbook2,10
179401,63550,thesubtleknifehisdarkmaterialsbook2,10
179402,63550,lastorders,7
179405,169934,betme,5
179407,169934,nightswimming,6
179408,169934,nightswimming,6
179410,1038,theneverendingstory,5
179411,15767,theneverendingstory,7
179412,64954,thefruitofstone,9
179414,221857,personalhistory,7
179416,64625,tothelighthouse,10
179418,64625,thefatalshoretheepicofaustraliasfounding,5
179422,64625,iwatchedawildhogeatmybabyacolorfulhistoryoftabloidsandtheirculturalimpact,7
179424,23588,shattered,9
179425,166174,girlwithapearlearring,9
179426,166174,jigsawanunsentimentaleducation,8
179428,42611,theothersideofmidnight,7
179429,42611,theothersideofmidnight,7
179431,183116,anindecentobsession,8
179432,223078,zenandtheartofmotorcyclemaintenanceaninquiryintovalues,8
179433,223078,complicity,10
179434,223078,deadfamous,9
179436,223078,thebridge,7
179437,223078,thebridge,7
179438,241987,hellsangelsastrangeandterriblesaga,8
179439,267798,itsnotaboutthebikemyjourneybacktolife,8
179443,139245,twins,8
179444,139245,twins,8
179445,196092,theisland,8
179447,16974,karatedomywayoflife,6
179448,49921,thesilmarillion,10
179451,250225,thesilmarillion,9
179452,253673,thesilmarillion,8
179453,253673,theprince,10
179454,272749,thesilmarillion,9
179456,48155,thejansondirective,7
179458,1096,freedomtrainthestoryofharriettubman,7
179460,116820,lightonyogayogadipika,10
179461,271526,justanotherkid,9
179463,35068,nimitzclass,8
179465,231529,nimitzclass,3
179466,236425,nimitzclass,8
179467,266750,nimitzclass,8
179468,266750,murderontheorientexpress,10
179469,14319,thecorrections,8
179470,14319,charmsfortheeasylife,8
179471,145461,reefermadnesssexdrugsandcheaplaborintheamericanblackmarket,10
179472,242689,hollywoodwivesthenewgeneration,6
179473,251299,intheheartoftheseathetragedyofthewhaleshipessex,8
179474,251299,intheheartoftheseathetragedyofthewhaleshipessex,8
179475,104276,sirgawainandthegreenknightanewversetranslation,8
179479,191466,resistanceanovel,7
179480,35935,almostparadise,6
179484,16989,littlewomen,10
179486,53150,recoveringrude,8
179491,143535,animaldreams,8
179492,4196,coldmountainanovel,9
179495,19689,coldmountainanovel,7
179496,28292,coldmountainanovel,10
179498,31189,beloved,7
179499,31361,coldmountainanovel,10
179500,32902,coldmountainanovel,8
179501,32902,howthedeadlive,7
179503,34813,coldmountainanovel,5
179505,51945,coldmountainanovel,7
179511,68509,lucifershammer,8
179512,70885,coldmountainanovel,7
179513,74176,coldmountainanovel,7
179514,74176,oryxandcrake,8
179515,76210,coldmountainanovel,10
179516,81212,coldmountainanovel,10
179517,90135,coldmountainanovel,7
179521,110803,coldmountainanovel,7
179522,113885,coldmountainanovel,8
179523,122781,coldmountainanovel,8
179524,122781,thehappyislesofoceaniapaddlingthepacific,9
179525,137426,coldmountainanovel,9
179526,138737,coldmountainanovel,10
179529,149955,coldmountainanovel,9
179530,151116,coldmountainanovel,10
179531,151610,coldmountainanovel,8
179534,159490,coldmountainanovel,9
179536,178533,coldmountainanovel,7
179537,178671,coldmountainanovel,7
179541,189688,thefortunecatcher,9
179543,191299,coldmountainanovel,10
179544,191299,lovemedicine,10
179545,191299,fairandtenderladies,10
179546,193088,coldmountainanovel,8
179554,212911,coldmountainanovel,7
179557,230405,blackholesandbabyuniversesandotheressays,7
179558,230405,whengodwhispersyourname,8
179559,230405,mysteriesofthebibletheenduringquestionsofthescriptures,7
179560,230405,luftwaffefighteracesthejagdfliegerandtheircombattacticsandtechniques,8
179562,235242,coldmountainanovel,8
179563,249369,coldmountainanovel,8
179565,269565,coldmountainanovel,10
179568,270128,irobot,7
179569,2077,jamaicainn,5
179570,129388,1984,10
179571,167669,ifyoucantlivewithoutmewhyarentyoudeadyet,8
179574,34208,thebigsleep,9
179575,43955,thebigsleep,10
179577,100109,thebigsleep,5
179578,123021,thebigsleep,8
179579,173459,thebigsleep,10
179580,173503,thebigsleep,9
179581,173503,dracula,7
179582,221190,summermoon,10
179583,221190,awomanbetrayed,10
179584,221190,happyendings,9
179585,151631,thewomannextdoor,9
179586,192692,altarego,8
179588,60841,senseandsensibility,7
179590,69056,transformations,10
179592,69056,memoirsofabeatnik,10
179593,69056,whatislightbody,10
179594,103348,senseandsensibility,9
179596,103348,theworldaccordingtodavebarry,10
179599,166270,senseandsensibility,8
179601,176233,theinextinguishablesymphonyatruestoryofmusicandloveinnazigermany,5
179606,87665,greatamericanshortstories,7
179608,113984,thelittledrummergirl,7
179611,79920,streamsinthedesert,9
179612,233065,toppingfrombelow,5
179613,95172,promisedland,3
179614,234087,grayheart,8
179615,234087,tillwehavefacesamythretold,9
179616,234087,tillwehavefacesamythretold,9
179617,234087,sorcerersstonetsrbooksnovel,9
179618,267671,intheoceanofnight,8
179621,32082,theprincessdiaries,5
179622,53477,theprincessdiaries,10
179624,59220,theprincessdiaries,8
179625,59220,heidi,9
179626,59220,herestoyourachelrobinson,5
179628,154467,theprincessdiaries,10
179629,257893,theprincessdiaries,9
179630,95909,doll,5
179631,26834,littlegirllost,10
179633,4438,thewailingwind,8
179636,47430,thewailingwind,9
179637,47430,pursuit,8
179640,82869,thewailingwind,8
179641,155064,thewailingwind,6
179643,155064,inthecountryoftheblind,5
179645,206131,thewailingwind,6
179646,206131,spoonriveranthology,8
179647,240091,thewailingwind,9
179648,240091,barkitecture,10
179652,1164,theimportanceofbeingearnest,10
179653,136125,languagethoughtandrealityselectedwritings,9
179654,83028,charlottegray,7
179655,200959,charlottegray,5
179656,235297,charlottegray,7
179657,154703,watershipdown,10
179658,233539,waitingthetrueconfessionsofawaitress,8
179659,233539,amemberofthefamily,7
179663,212471,howtohaveabigweddingonasmallbudgetcutyourweddingcostsbyhalformore,9
179664,247725,crazyforyou,7
179666,260609,thewomanwholivesintheearth,5
179667,184496,prizedpossessions,6
179671,112897,breakfastofchampions,9
179672,143803,breakfastofchampions,7
179674,192714,breakfastofchampions,8
179676,201236,breakfastofchampions,9
179677,208946,breakfastofchampions,7
179678,233085,breakfastofchampions,8
179679,250929,breakfastofchampions,8
179681,258391,catscradle,7
179682,258391,ringworld,8
179684,19617,thenightcrew,9
179687,136816,thenightcrew,6
179688,220410,thenightcrew,7
179689,225473,thenightcrew,8
179690,237854,thenightcrew,7
179691,77870,onceathief,8
179693,257070,onceathief,10
179695,23221,communicatingwithanimalsthespiritualconnectionbetweenpeopleandanimals,7
179696,255744,portraitofakillerjacktherippercaseclosed,5
179698,171020,thepalehorse,5
179699,96335,moretadragonladyofpern,5
179700,96335,janeeyre,6
179702,96335,crystal,3
179708,222041,manifoldorigin,8
179709,1192,christmasmiracles,5
179710,150073,antigone,7
179711,211259,thedarkroom,3
179712,25071,thelongroadhome,7
179713,59733,thelongroadhome,10
179716,222043,thelongroadhome,7
179717,222080,thelongroadhome,9
179718,108551,loveetc,7
179720,214443,histoirescommea,7
179721,214443,sophie,7
179722,1219,whatyouwishfor,6
179723,87424,whatyouwishfor,8
179726,1223,whenthewindblows,3
179727,8059,whenthewindblows,6
179728,39564,whenthewindblows,6
179730,160743,whenthewindblows,7
179733,229007,whenthewindblows,10
179738,77831,hyperion,8
179739,82609,hyperion,10
179740,82609,thefallofhyperion,10
179742,98256,shapechangers,7
179743,98256,rusalka,5
179744,121259,hyperion,9
179745,164866,hyperion,9
179748,176953,hyperion,8
179749,176953,iberia,7
179752,224742,hyperion,10
179753,1242,fullhouse,7
179754,1248,slightlychippedfootnotesinbooklore,10
179755,1248,asylum,9
179756,1248,therockymountainwonderland,10
179757,1248,theworddesire,9
179758,11247,slightlychippedfootnotesinbooklore,8
179762,183541,unstoppable45powerfulstoriesofperseveranceandtriumphfrompeoplejustlikeyou,7
179764,183541,theartofaromatherapyaguidetousingessentialoilsforhealthandrelaxation,8
179765,1252,icapturethecastle,8
179766,25150,icapturethecastle,7
179767,25150,plainsong,6
179768,229067,icapturethecastle,7
179769,1254,whattoexpectwhenyoureexpectingrevisededition,10
179771,76637,whattoexpectwhenyoureexpectingrevisededition,7
179773,135927,whattoexpectwhenyoureexpectingrevisededition,10
179774,157102,whattoexpectwhenyoureexpectingrevisededition,5
179775,175759,cars,4
179777,179092,whattoexpectwhenyoureexpectingrevisededition,10
179778,255874,whattoexpectwhenyoureexpectingrevisededition,7
179779,30742,whattoexpectwhenyoureexpectingrevisededition,10
179780,45430,whattoexpectwhenyoureexpectingrevisededition,9
179781,70463,whattoexpectwhenyoureexpectingrevisededition,10
179782,89086,whattoexpectwhenyoureexpectingrevisededition,10
179783,112805,whattoexpectwhenyoureexpectingrevisededition,8
179786,127431,murdermakesanentreeavictorianwhodunit,4
179789,231063,whattoexpectwhenyoureexpectingrevisededition,6
179790,238358,whattoexpectwhenyoureexpectingrevisededition,10
179794,271142,yourbluesaintlikemine,8
179795,271142,shogun,8
179796,269191,awomansworth,10
179797,270182,nobodyknows,5
179800,1266,thesilmarillion,10
179801,3954,thesilmarillion,5
179802,21124,thesilmarillion,9
179803,77335,thesilmarillion,7
179806,224207,theresaspiritualsolutiontoeveryproblem,8
179807,224207,shattered,9
179808,224207,soulstories,9
179809,37300,tortillaflat,6
179813,37300,jailbird,5
179817,239747,thecatwhosniffedglue,6
179818,239747,beyondrecall,5
179819,12282,calculuswithanalyticgeometry,7
179821,188287,thesecretlifeofbillclintontheunreportedstories,8
179822,83879,kingsolomonsring,6
179823,85698,pinocchiopuffinclassics,8
179826,264339,thestoryoftheseagullandthecatwhotaughthertofly,8
179827,1324,thebookofbebb,5
179828,22720,cujo,6
179829,22720,diephysiker,8
179830,262507,andorra,10
179834,162746,princesssultanascircle,7
179835,237628,thefirststonesomequestionsaboutsexandpower,7
179837,74093,mysideofthemountain,8
179838,74093,thedarwinawardsevolutioninaction,8
179839,74093,thecay,6
179840,74093,messenger,5
179841,74093,threeroadstothealamothelivesandfortunesofdavidcrockettjamesbowieandwilliambarrettravis,7
179842,74093,howtobefunny,7
179843,74093,warriorsnavajocodetalkers,7
179844,1344,darkness,8
179845,159870,darkness,9
179846,211824,darkness,9
179847,179995,contact,5
179849,238831,deadringer,6
179850,65853,thefirstbookmarketwhereandhowtopublishyourfirstbookandmakeitasuccess,7
179851,20895,atlantisfound,1
179852,34184,atlantisfound,7
179853,35208,atlantisfound,10
179854,35566,atlantisfound,7
179855,72497,atlantisfound,9
179856,84457,atlantisfound,7
179858,92390,thehearing,7
179859,92390,davebarryisnottakingthissittingdown,8
179860,103402,atlantisfound,9
179861,125826,atlantisfound,7
